BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2151,775,516,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2152,981,514,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2153,783,516,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2154,986,514,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2155,777,516,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2156,954,522,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2157,983,514,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2158,988,514,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2159,956,522,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2160,957,522,"07/08/20 00:00:00",,"EA ",1,1.00,"06/24/20 00:00:00"
2161,518,912,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2162,400,525,"07/08/20 00:00:00",,"EA ",3,1.00,"06/24/20 00:00:00"
2163,818,527,"07/08/20 00:00:00",,"EA ",2,36.00,"06/24/20 00:00:00"
2164,829,527,"09/07/20 00:00:00",,"EA ",2,36.00,"08/24/20 00:00:00"
2165,522,528,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2166,814,532,"07/08/20 00:00:00",,"EA ",2,4.00,"06/24/20 00:00:00"
2167,822,533,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2168,827,932,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2169,816,921,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2170,826,922,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2171,833,496,"09/07/20 00:00:00",,"OZ ",2,8.00,"08/24/20 00:00:00"
2172,834,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2173,835,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2174,836,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2175,899,496,"09/07/20 00:00:00",,"OZ ",2,8.00,"08/24/20 00:00:00"
2176,900,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2177,901,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2178,902,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2179,886,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2180,887,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2181,888,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2182,889,496,"07/08/20 00:00:00",,"OZ ",2,8.00,"06/24/20 00:00:00"
2183,885,496,"09/07/20 00:00:00",,"OZ ",2,8.00,"08/24/20 00:00:00"
2184,924,399,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2185,925,399,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2186,926,399,"07/08/20 00:00:00",,"EA ",2,1.00,"06/24/20 00:00:00"
2192,822,327,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2193,984,948,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2195,785,945,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2200,824,401,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2202,824,490,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,37.00,"09/06/20 00:00:00"
2203,748,494,"07/08/20 00:00:00","09/06/20 00:00:00","OZ ",1,9.00,"09/06/20 00:00:00"
2206,776,996,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2210,798,812,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2216,781,905,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2223,770,938,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2238,754,995,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2243,759,818,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2266,973,894,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2269,975,894,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2278,826,510,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2280,971,829,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,2.00,"09/06/20 00:00:00"
2283,829,527,"07/08/20 00:00:00","09/06/20 00:00:00","EA ",1,37.00,"09/06/20 00:00:00"
2292,833,496,"07/08/20 00:00:00","09/06/20 00:00:00","OZ ",1,9.00,"09/06/20 00:00:00"
2296,899,496,"07/08/20 00:00:00","09/06/20 00:00:00","OZ ",1,9.00,"09/06/20 00:00:00"
2299,885,496,"07/08/20 00:00:00","09/06/20 00:00:00","OZ ",1,9.00,"09/06/20 00:00:00"
2300,806,4,"08/05/20 00:00:00",,"EA ",2,8.00,"07/22/20 00:00:00"
2301,804,316,"08/05/20 00:00:00",,"EA ",3,2.00,"07/22/20 00:00:00"
2302,951,320,"08/05/20 00:00:00",,"EA ",2,3.00,"07/22/20 00:00:00"
2303,951,321,"08/05/20 00:00:00",,"EA ",2,3.00,"07/22/20 00:00:00"
2304,943,324,"08/05/20 00:00:00",,"EA ",2,2.00,"07/22/20 00:00:00"
2305,747,324,"08/05/20 00:00:00",,"EA ",2,2.00,"07/22/20 00:00:00"
2306,943,326,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2307,747,326,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2308,946,330,"08/05/20 00:00:00",,"EA ",2,2.00,"07/22/20 00:00:00"
2309,980,948,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2310,779,948,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2311,803,350,"08/05/20 00:00:00",,"EA ",3,1.00,"07/22/20 00:00:00"
2312,782,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2313,984,944,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2314,782,747,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2315,984,815,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2316,775,817,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2317,894,355,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2318,813,358,"08/05/20 00:00:00",,"IN ",2,40.00,"07/22/20 00:00:00"
2319,816,401,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2320,797,812,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2321,785,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2322,944,399,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2323,748,399,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2324,807,462,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2325,816,490,"08/05/20 00:00:00",,"EA ",2,36.00,"07/22/20 00:00:00"
2326,817,491,"08/05/20 00:00:00",,"EA ",2,36.00,"07/22/20 00:00:00"
2327,514,497,"08/05/20 00:00:00",,"EA ",2,4.00,"07/22/20 00:00:00"
2328,989,935,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2329,973,939,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2330,985,994,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2331,756,995,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2332,793,996,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2333,,798,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2334,985,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2335,772,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2336,985,949,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2337,762,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2338,756,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2339,789,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2340,776,951,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2341,990,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2342,786,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2343,776,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2344,768,945,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2345,793,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2346,990,924,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2347,776,743,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2348,997,736,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2349,974,834,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2350,772,817,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2351,762,818,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2352,997,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2353,783,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2354,780,936,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2355,997,938,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2356,961,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2357,986,994,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2358,757,995,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2359,794,996,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2360,,991,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2361,,787,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2362,,777,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2363,,769,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2364,,794,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2365,986,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2366,773,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2367,986,949,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2368,763,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2369,757,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2370,790,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2371,777,951,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2372,970,948,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2373,991,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2374,787,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2375,777,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2376,769,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2377,794,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2378,982,905,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2379,757,732,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2380,966,890,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2381,773,817,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2382,763,818,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2383,970,821,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2384,998,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2385,784,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2386,954,807,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2387,781,936,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2388,998,938,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2389,962,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2390,954,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2391,987,994,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2392,758,995,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2393,795,996,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2394,,764,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2395,,758,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2396,,791,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2397,987,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2398,774,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2399,987,949,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2400,764,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2401,758,950,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2402,791,950,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2403,778,951,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2404,971,948,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2405,992,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2406,788,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2407,778,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2408,770,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2409,795,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2410,987,919,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2411,971,891,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2412,774,817,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2413,764,818,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2414,971,821,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2415,999,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2416,955,807,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2417,999,938,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2418,963,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2419,955,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2420,988,994,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2421,796,996,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2422,,988,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2423,988,952,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2424,988,949,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2425,972,948,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2426,993,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2427,796,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2428,958,896,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2429,956,889,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2430,972,821,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2431,956,807,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2432,330,482,"08/05/20 00:00:00",,"EA ",3,1.00,"07/22/20 00:00:00"
2433,316,486,"08/05/20 00:00:00",,"EA ",4,1.00,"07/22/20 00:00:00"
2434,801,939,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2435,801,907,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2436,977,945,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2437,765,722,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2438,759,728,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2439,765,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2440,765,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2441,765,938,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2442,959,948,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2443,969,948,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2444,959,821,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2445,969,821,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2446,766,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2447,766,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2448,766,938,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2449,,767,"08/05/20 00:00:00",,"EA ",0,1.00,"07/22/20 00:00:00"
2450,960,948,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2451,960,821,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2452,767,811,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2453,767,806,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2454,767,938,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2455,974,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2456,750,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2457,763,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2458,757,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2459,790,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2460,976,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2461,752,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2462,760,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2463,755,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2464,749,894,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2465,823,506,"08/05/20 00:00:00",,"EA ",2,2.00,"07/22/20 00:00:00"
2466,818,506,"10/05/20 00:00:00",,"EA ",2,2.00,"09/21/20 00:00:00"
2467,820,512,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2468,771,825,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2469,978,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2470,773,825,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2471,763,826,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2472,970,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2473,967,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2474,972,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2475,760,826,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2476,953,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2477,960,829,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2478,980,514,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2479,782,516,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2480,985,514,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2481,776,516,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2482,982,514,"10/05/20 00:00:00",,"EA ",1,1.00,"09/21/20 00:00:00"
2483,784,516,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2484,987,514,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2485,778,516,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2486,955,522,"08/05/20 00:00:00",,"EA ",1,1.00,"07/22/20 00:00:00"
2487,401,526,"08/05/20 00:00:00",,"EA ",3,1.00,"07/22/20 00:00:00"
2488,824,527,"08/05/20 00:00:00",,"EA ",2,36.00,"07/22/20 00:00:00"
2489,517,528,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2490,811,529,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2491,518,530,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2492,943,532,"08/05/20 00:00:00",,"EA ",2,4.00,"07/22/20 00:00:00"
2493,747,532,"10/05/20 00:00:00",,"EA ",2,4.00,"09/21/20 00:00:00"
2494,812,398,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2495,815,928,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2496,820,933,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2497,820,922,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2498,822,534,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2499,917,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2500,918,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2501,919,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2502,920,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2503,830,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2504,831,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2505,832,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2506,904,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2507,905,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2508,906,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2509,743,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2510,744,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2511,745,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2512,746,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2513,739,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2514,740,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2515,741,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2516,742,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2517,736,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2518,737,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2519,738,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2520,722,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2521,723,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2522,724,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2523,725,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2524,726,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2525,727,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2526,728,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2527,729,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2528,730,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2529,731,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2530,732,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2531,733,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2532,734,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2533,735,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2534,833,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2535,834,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2536,835,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2537,836,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2538,838,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2539,839,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
2540,840,327,"10/05/20 00:00:00",,"EA ",2,1.00,"09/21/20 00:00:00"
2541,680,327,"08/05/20 00:00:00",,"EA ",2,1.00,"07/22/20 00:00:00"
